2024-04-15 09:38:16,619 - INFO - Checking icons for qt designer app.
2024-04-15 09:38:16,791 - INFO - all icons have been checked and missing icons generated!
2024-04-15 09:38:41,497 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 09:38:42,173 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 09:38:42,365 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 09:38:42,553 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 09:38:42,737 - INFO - Checking icons for qt designer app.
2024-04-15 09:38:42,907 - INFO - all icons have been checked and missing icons generated!
2024-04-15 09:40:08,644 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 09:40:09,483 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 09:40:09,677 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 09:40:09,866 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 09:40:10,053 - INFO - Checking icons for qt designer app.
2024-04-15 09:40:10,227 - INFO - all icons have been checked and missing icons generated!
2024-04-15 09:40:19,945 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 09:40:20,765 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 09:40:20,952 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 09:40:21,144 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 09:40:21,330 - INFO - Checking icons for qt designer app.
2024-04-15 09:40:21,505 - INFO - all icons have been checked and missing icons generated!
2024-04-15 09:41:05,873 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 09:41:06,608 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 09:41:06,792 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 09:41:06,976 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 09:41:07,154 - INFO - Checking icons for qt designer app.
2024-04-15 09:41:07,327 - INFO - all icons have been checked and missing icons generated!
2024-04-15 09:41:25,357 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 09:41:26,041 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
